name	pin	duration_1	size_1	latency_2	duration_2	size_2	latency_3	duration_3	size_3	latency_4	duration_4	size_4	latency_5	duration_5	size_5	x_min	x_max	x_mean	x_variance	x_1st_quart	x_2nd_quart	x_3rd_quart	x_diff_min	x_diff_max	x_diff_mean	x_diff_variance	y_min	y_max	y_mean	y_variance	y_1st_quart	y_2nd_quart	y_3rd_quart	y_diff_min	y_diff_max	y_diff_mean	y_diff_variance	z_min	z_max	z_mean	z_variance	z_1st_quart	z_2nd_quart	z_3rd_quart	z_diff_min	z_diff_max	z_diff_mean	z_diff_variance
person2825	1212	85	0.13333334028720856	65	112	0.1666666716337204	74	69	0.10000000894069672	61	102	0.23333334922790527	494	51	0.10000000894069672	-0.7661399841308594	-0.2681500017642975	-0.5618366599082947	0.049729228671300696	-0.7661399841308594	-0.6512199938297272	-0.33518750220537186	0.0	0.2681500017642975	0.09959799647331238	0.015026407124390458	4.481949806213379	5.5545501708984375	5.235323349634807	0.1568530802196935	5.056554913520813	5.420475006103516	5.5545501708984375	-0.5746102333068848	0.26815032958984375	-0.16089000701904296	0.10412954372744934	8.504210472106934	9.423580169677734	8.880895296732584	0.08678235980904801	8.676590204238892	8.868125438690186	8.973470211029053	-0.4979896545410156	0.5362997055053711	0.08427600860595703	0.14873788238961425
person2825	1212	65	0.10000000894069672	91	80	0.20000001788139343	43	124	0.13333334028720856	40	53	0.20000001788139343	536	69	0.10000000894069672	-0.7661399841308594	-0.2298399955034256	-0.40605599731206893	0.023537985526352712	-0.45969000458717346	-0.4213799983263016	-0.2681474946439266	-0.3830699920654297	0.3064499795436859	0.01702555517355601	0.032319601077602525	4.941629886627197	5.669469833374023	5.32470293045044	0.06222003431335906	5.181052565574646	5.324699878692627	5.506665110588074	-0.306459903717041	0.3447699546813965	-0.04256333245171441	0.039929932124463746	8.121129989624023	9.07880973815918	8.546344184875489	0.058242662573720724	8.437167882919312	8.485055446624756	8.647857427597046	-0.26814937591552734	0.5746097564697266	0.1064088609483507	0.05210286575751479
person2825	1212	85	0.13333334028720856	66	70	0.1666666716337204	92	80	0.10000000894069672	57	53	0.13333334028720856	460	86	0.10000000894069672	-0.9576799869537354	-0.6895300149917603	-0.8044514315468925	0.015093480452339852	-0.93852499127388	-0.727840006351471	-0.6895300149917603	-0.1915299892425537	0.2298399806022644	0.044691661993662514	0.021725417039202773	4.711790084838867	5.209780216217041	5.040135860443115	0.04102773786683299	4.865020036697388	5.209780216217041	5.209780216217041	-0.30645036697387695	0.3830699920654297	-0.019153356552124023	0.045856803530701505	7.929599761962891	9.500189781188965	8.816134180341448	0.21316743945699643	8.61912488937378	8.925580024719238	9.059659957885742	-0.8044500350952148	1.225830078125	-0.08938328425089519	0.535452409139124
person2825	1212	83	0.03333333507180214	95	70	0.1666666716337204	92	87	0.1666666716337204	54	74	0.20000001788139343	356	83	0.13333334028720856	-0.8044499754905701	-0.03830999881029129	-0.45968624483793974	0.06640156961072126	-0.6608024835586548	-0.4596850126981735	-0.2585725001990795	-0.3064599633216858	0.38307999074459076	0.03283428720065525	0.07229453336980367	4.213799953460693	5.363009929656982	4.865017473697662	0.13647165659275728	4.520249843597412	5.0565550327301025	5.094860076904297	-0.8810601234436035	0.3447599411010742	-0.07114287785121373	0.14650186761769984	8.274359703063965	9.232040405273438	8.88248860836029	0.13149644734288302	8.657437324523926	9.097964763641357	9.126697301864624	-0.9576807022094727	0.9193706512451172	0.05472428458077567	0.3718316645694247
person2825	1212	111	0.20000001788139343	70	64	0.13333334028720856	86	100	0.13333334028720856	84	55	0.1666666716337204	459	82	0.13333334028720856	-1.1875200271606445	-0.42138001322746277	-0.6001466711362203	0.05250087762259959	-0.5746099948883057	-0.536300003528595	-0.45969000458717346	-0.7661400139331818	0.6129100322723389	-0.004788748919963837	0.1388314292204279	4.0222601890563965	4.979939937591553	4.579842249552409	0.15884563676728353	4.213799953460693	4.635169982910156	4.979939937591553	-0.9576797485351562	0.3447699546813965	-0.02872997522354126	0.1378481050063236	8.044520378112793	10.30463981628418	9.091582298278809	0.32577051022619546	8.887280464172363	9.117119789123535	9.117119789123535	-0.7661399841308594	1.1875200271606445	-0.028729915618896484	0.5307518803901985
person2825	1212	52	0.13333334028720856	79	104	0.20000001788139343	87	61	0.13333334028720856	142	99	0.13333334028720856	933	88	0.13333334028720856	0.03830999881029129	0.2298399955034256	0.05572181669148532	0.003031714019278681	0.03830999881029129	0.03830999881029129	0.03830999881029129	-0.1915299966931343	0.1915299966931343	0.0	0.007336747926654408	2.98796010017395	3.9456400871276855	3.5486418333920566	0.11026445243597448	3.1986550092697144	3.6008799076080322	3.869029998779297	-0.4979898929595947	0.3064601421356201	-0.03830699920654297	0.05957802530553863	8.963890075683594	9.883259773254395	9.545464602383701	0.09840372827461241	9.327809810638428	9.653420448303223	9.84496021270752	-0.7278404235839844	0.7278404235839844	-0.01915397644042969	0.28387807427647205
person2825	1212	100	0.1666666716337204	65	118	0.1666666716337204	80	109	0.1666666716337204	70	94	0.13333334028720856	416	86	0.1666666716337204	-0.34477001428604126	0.45969000458717346	-0.04178909347815947	0.06122103511482638	-0.2681500017642975	-0.07660999894142151	0.07661499828100204	-0.34477000683546066	0.3064600005745888	0.04596900120377541	0.04631391103618472	2.949660062789917	3.677489995956421	3.371035489169034	0.09471490820655527	3.0645800828933716	3.3327300548553467	3.677489995956421	-0.3830699920654297	0.22984004020690918	-0.07278299331665039	0.0318281282812336	8.925580024719238	10.036490440368652	9.684762694618918	0.09360123218358835	9.576809883117676	9.768340110778809	9.92156982421875	-0.9959897994995117	0.9959897994995117	0.030645084381103516	0.29519091473231124
person2825	1212	102	0.10000000894069672	47	75	0.13333334028720856	83	89	0.1666666716337204	57	100	0.20000001788139343	376	100	0.13333334028720856	-0.4979900121688843	-0.07660999894142151	-0.3511466731627782	0.025639363175060787	-0.4979900121688843	-0.3830700069665909	-0.2681500017642975	0.0	0.2298400104045868	0.08427600264549255	0.010800355990930512	2.834739923477173	4.098869800567627	3.543418288230896	0.2048296681131158	3.208227515220642	3.6391849517822266	3.8977625370025635	-0.4596900939941406	0.1915297508239746	-0.2145200252532959	0.04730935622052129	8.963890075683594	9.998189926147461	9.615113417307535	0.10761275164544613	9.586385011672974	9.634265422821045	9.825799942016602	-0.6895303726196289	0.612919807434082	0.06895389556884765	0.1827859167553834
person2825	1212	100	0.13333334028720856	65	111	0.13333334028720856	125	88	0.10000000894069672	80	92	0.13333334028720856	492	98	0.13333334028720856	-0.45969000458717346	-0.1149199977517128	-0.2987980037927628	0.024301627959863247	-0.45969000458717346	-0.34477001428604126	-0.1149199977517128	0.0	0.22985001653432846	0.08619250170886517	0.009080261217078122	3.371040105819702	3.9073400497436523	3.646850061416626	0.05775822736771715	3.371040105819702	3.677489995956421	3.9073400497436523	-0.30644989013671875	0.0	-0.13407498598098755	0.018709543731898037	9.15542984008789	9.92156982421875	9.50019187927246	0.07924203708331334	9.346960067749023	9.346960067749023	9.730039596557617	-0.38307952880859375	0.5746097564697266	0.19153499603271484	0.1650900127579007
person2825	1212	104	0.1666666716337204	56	92	0.1666666716337204	83	89	0.13333334028720856	70	69	0.1666666716337204	446	93	0.06666667014360428	-1.0342999696731567	0.1149199977517128	-0.45490000676363707	0.11058592512283641	-0.5267250165343285	-0.42138001322746277	-0.36392001062631607	0.0	0.42138001322746277	0.16417428106069565	0.024617209399714773	3.371040105819702	3.9073400497436523	3.6631300151348114	0.04253265954286345	3.5434199571609497	3.6391849517822266	3.8786075115203857	-0.4979898929595947	0.3064601421356201	-0.032834257398332865	0.06055482184325339	9.193730354309082	10.074799537658691	9.634266376495361	0.08878064340024139	9.404425144195557	9.653420448303223	9.75876522064209	-0.8810691833496094	0.3064603805541992	-0.06019701276506696	0.13913822295929704
person2825	1212	82	0.10000000894069672	83	102	0.1666666716337204	92	71	0.10000000894069672	110	75	0.13333334028720856	458	63	0.10000000894069672	-0.8810700178146362	-0.03830999881029129	-0.408614008128643	0.02791409714253825	-0.45969000458717346	-0.45969000458717346	-0.34477001428604126	-0.42138001322746277	0.536300003528595	0.01368142877306257	0.043521602604987775	3.2561099529266357	4.098869800567627	3.7209086577097574	0.03891049608930998	3.6008799076080322	3.7158000469207764	3.8881850242614746	-0.3447699546813965	0.26815009117126465	-0.024626425334385464	0.036604173634271105	8.925580024719238	9.998189926147461	9.40570011138916	0.0891951568688819	9.174580097198486	9.346960067749023	9.634265422821045	-0.8044595718383789	0.6512298583984375	0.05198860168457031	0.22129352510065864
person2825	1212	100	0.13333334028720856	65	90	0.10000000894069672	105	77	0.10000000894069672	104	89	0.1666666716337204	361	83	0.03333333507180214	-0.45969000458717346	-0.03830999881029129	-0.36665714532136917	0.024258049374589658	-0.45969000458717346	-0.45969000458717346	-0.34476500004529953	0.0	0.22985000908374786	0.07023000096281369	0.00998687468294169	2.98796010017395	3.9456400871276855	3.5735171863010953	0.08205741232912873	3.4668049812316895	3.6391899585723877	3.754110097885132	-0.497999906539917	0.30645012855529785	-0.07661497592926025	0.07532870697354592	9.232040405273438	9.84496021270752	9.620587076459612	0.034979754558328434	9.557650089263916	9.691729545593262	9.730039596557617	-0.4979991912841797	0.26814937591552734	0.019153436024983723	0.06884917841774849
person2825	1212	81	0.1666666716337204	101	99	0.13333334028720856	93	118	0.13333334028720856	60	65	0.13333334028720856	420	54	0.06666667014360428	-0.6512200236320496	-0.07660999894142151	-0.3447633385658264	0.04891536048148796	-0.5171475037932396	-0.3639200031757355	-0.1244949996471405	-0.1915300190448761	0.3830700218677521	0.09193800091743469	0.0367440148809623	3.2178099155426025	4.060569763183594	3.6391882499059043	0.0714155649735141	3.4955349564552307	3.6391899585723877	3.782837450504303	-0.42137980461120605	0.22984981536865234	-0.12258200645446778	0.04895483051817336	9.117119789123535	9.883259773254395	9.512959798177084	0.06880674174943932	9.346960067749023	9.519344806671143	9.691729545593262	-0.5746097564697266	0.3447694778442383	0.038306045532226565	0.10624319624963392
person2825	1212	50	0.06666667014360428	109	104	0.13333334028720856	79	71	0.10000000894069672	52	61	0.13333334028720856	393	70	0.10000000894069672	-0.727840006351471	-0.2298399955034256	-0.4852222303549449	0.025762256567828747	-0.4979900121688843	-0.4979900121688843	-0.4979900121688843	-0.19154000282287598	0.2681500166654587	0.06225000135600567	0.020888761909451735	3.064579963684082	3.9073400497436523	3.626416656706068	0.07272049092097106	3.4093399047851562	3.677489995956421	3.9073400497436523	-0.4980001449584961	0.22985005378723145	-0.07661375403404236	0.04659215876689782	9.270350456237793	10.036490440368652	9.581061363220215	0.04905931820596581	9.385270118713379	9.615110397338867	9.653420448303223	-0.3830699920654297	0.42138004302978516	0.03351879119873047	0.09040803754896842
person2825	1212	80	0.13333334028720856	72	102	0.1666666716337204	50	93	0.13333334028720856	53	87	0.1666666716337204	446	85	0.13333334028720856	-0.6512200236320496	-0.1532299965620041	-0.4405330061912537	0.030595806438581712	-0.6033375188708305	-0.45969000458717346	-0.3830699920654297	-0.1915300190448761	0.2681500315666199	0.055332225230005055	0.018949273668079896	3.4476499557495117	3.983949899673462	3.7579389572143556	0.03535063027454953	3.7158000469207764	3.7541099786758423	3.9360674023628235	-0.26815009117126465	0.1915299892425537	-0.038307772742377386	0.01858724251481806	8.963890075683594	9.84496021270752	9.49253225326538	0.0606935210577376	9.433157682418823	9.46189022064209	9.653420448303223	-0.4596900939941406	0.3830699920654297	0.00851334465874566	0.08308173047841177
person2825	1212	104	0.13333334028720856	62	88	0.20000001788139343	79	119	0.1666666716337204	85	11	0.13333334028720856	486	81	0.13333334028720856	-0.6895300149917603	-0.03830999881029129	-0.38307455588470807	0.0416215183655406	-0.47884000837802887	-0.34477001428604126	-0.34477001428604126	-0.2681500017642975	0.344760000705719	0.04979900047183037	0.02730888223090757	3.1028900146484375	3.9073400497436523	3.472029989415949	0.06597380083221953	3.2752699851989746	3.485960006713867	3.6391899585723877	-0.3447599411010742	0.22985005378723145	-0.03830699920654297	0.030229198318770623	9.00220012664795	9.998189926147461	9.6464580189098	0.09920347905662769	9.385274887084961	9.730039596557617	9.902414798736572	-0.9959897994995117	0.49799060821533203	0.01149301528930664	0.20721697433874398
person2825	1212	97	0.1666666716337204	71	72	0.13333334028720856	79	87	0.13333334028720856	45	83	0.13333334028720856	393	55	0.03333333507180214	-0.8044499754905701	-0.3064599931240082	-0.5267224982380867	0.03182480857289799	-0.5746050029993057	-0.4979900121688843	-0.45010750740766525	-0.3064599633216858	0.3064599633216858	0.027361431292125156	0.03132551871101612	2.949660062789917	3.8307199478149414	3.5960936844348907	0.09627792205696206	3.505112409591675	3.792419910430908	3.792419910430908	-0.5746099948883057	0.19154000282287598	-0.12586569786071777	0.054385684176395444	9.040510177612305	10.22803020477295	9.653422474861145	0.12179673712203964	9.423580169677734	9.634269714355469	9.92156982421875	-0.4979896545410156	0.8810596466064453	0.16964571816580637	0.14332827317044503
person6818	1234	53	0.03333333507180214	316	84	0.06666667014360428	249	81	0.06666667014360428	355	57	0.06666667014360428	922	85	0.10000000894069672	-0.995989978313446	-0.45969000458717346	-0.71310460796723	0.03421108995072651	-0.8044499754905701	-0.8044499754905701	-0.536300003528595	-0.22984004020690918	0.30646002292633057	0.025538330276807148	0.02258204547963488	4.060569763183594	4.750100135803223	4.47015931056096	0.04569060961689205	4.252099990844727	4.443640232086182	4.673480033874512	-0.306459903717041	0.306459903717041	-0.03511500358581543	0.027993353180609876	8.389280319213867	9.385270118713379	9.072919258704552	0.07424118653755521	8.925580024719238	9.117119789123535	9.270350456237793	-0.8810701370239258	0.5746097564697266	0.031922499338785805	0.1261607155465501
person6818	1234	96	0.06666667014360428	229	99	0.06666667014360428	218	98	0.06666667014360428	374	85	0.06666667014360428	465	99	0.06666667014360428	-0.9193699955940247	-0.42138001322746277	-0.6616709151051261	0.018700675725610454	-0.727840006351471	-0.6895300149917603	-0.5746099948883057	-0.3064599931240082	0.344760000705719	-0.015323001146316528	0.04642969868482738	4.0222601890563965	4.252099990844727	4.22424182024869	0.004293024168618111	4.23294997215271	4.252099990844727	4.252099990844727	-0.22983980178833008	0.19153976440429688	-0.0038300037384033205	0.008936712654779057	8.925580024719238	9.691729545593262	9.38527098569003	0.06136598521672478	9.232040405273438	9.423580169677734	9.61511516571045	-0.4596900939941406	0.6512298583984375	0.04980001449584961	0.1605531868838534
person6818	1234	79	0.06666667014360428	255	84	0.06666667014360428	303	94	0.06666667014360428	347	87	0.06666667014360428	507	95	0.03333333507180214	-0.9193699955940247	-0.6512200236320496	-0.8389300167560577	0.008937113105720193	-0.8810700178146362	-0.8810700178146362	-0.8810700178146362	-0.2681499719619751	0.22984999418258667	-0.004255553086598714	0.013841382188920828	4.175489902496338	4.405330181121826	4.236781978607178	0.007395656143708036	4.175489902496338	4.213799953460693	4.213799953460693	-0.22984027862548828	0.22984027862548828	0.0	0.02184790546097146	8.734049797058105	9.500189781188965	9.18990592956543	0.06704694351370562	9.069240093231201	9.232044696807861	9.404425144195557	-0.7661399841308594	0.7278299331665039	0.03404998779296875	0.2303683690594577
person6818	1234	70	0.10000000894069672	286	71	0.06666667014360428	305	94	0.06666667014360428	393	64	0.06666667014360428	544	34	0.03333333507180214	-1.2258299589157104	-0.7661399841308594	-0.9538499772548675	0.01862241647518235	-1.0342999696731567	-0.9576799869537354	-0.8427574783563614	-0.22984999418258667	0.26815998554229736	0.051076663864983454	0.021849467913755725	3.983949899673462	4.252099990844727	4.121858024597168	0.013559203425554642	4.0222601890563965	4.118030071258545	4.242524981498718	-0.26815009117126465	0.22983980178833008	-0.02553889486524794	0.01728313009676292	9.040510177612305	9.653420448303223	9.431239986419678	0.03926825115385327	9.31823468208313	9.519344806671143	9.576809883117676	-0.45967960357666016	0.26814937591552734	-0.029794481065538194	0.055363017250132505
person6818	1234	91	0.06666667014360428	274	85	0.06666667014360428	315	53	0.06666667014360428	399	84	0.10000000894069672	684	85	0.03333333507180214	-1.1875200271606445	-0.6895300149917603	-0.9440006996904101	0.018575335654884485	-1.024722471833229	-0.995989978313446	-0.8427574783563614	-0.3447699546813965	0.38307005167007446	-0.002946922412285438	0.04954609513499365	4.060569763183594	4.3287200927734375	4.15359844480242	0.005809968316674602	4.137179851531982	4.137179851531982	4.137179851531982	-0.26815032958984375	0.26815032958984375	0.0	0.016706502042150254	8.504210472106934	9.768340110778809	9.316866602216448	0.0910178309532614	9.270350456237793	9.385270118713379	9.46189022064209	-0.8810596466064453	1.264129638671875	0.038306896503155045	0.24652728938870702
person6818	1234	82	0.06666667014360428	228	85	0.10000000894069672	313	119	0.10000000894069672	301	106	0.03333333507180214	463	103	0.06666667014360428	-1.1875200271606445	-0.7661399841308594	-0.9716118303212252	0.01688164869033888	-1.072605013847351	-0.995989978313446	-0.8619150221347809	-0.34477007389068604	0.344760000705719	-0.0038309991359710693	0.04738357183776589	4.060569763183594	4.3287200927734375	4.16155988519842	0.012879239150163263	4.060569763183594	4.060569763183594	4.252099990844727	-0.1915302276611328	0.26815032958984375	0.026815032958984374	0.013808179554907837	8.69573974609375	9.768340110778809	9.413129979913885	0.08807041284900369	9.366119861602783	9.500189781188965	9.595960140228271	-0.8810701370239258	0.9193706512451172	0.011492061614990234	0.23832708464852653
person6818	1234	81	0.10000000894069672	280	85	0.03333333507180214	302	78	0.06666667014360428	381	65	0.06666667014360428	490	85	0.03333333507180214	-1.07260000705719	-0.8044499754905701	-0.9066049953301748	0.011576643612494565	-0.9959924817085266	-0.8619150221347809	-0.8140274882316589	-0.22984999418258667	0.1915399432182312	0.04596799612045288	0.024301530800424586	4.137179851531982	4.137179851531982	4.137179851531982	0.0	4.137179851531982	4.137179851531982	4.137179851531982	0.0	0.0	0.0	0.0	9.232040405273438	9.730039596557617	9.429964860280355	0.030042186190080936	9.308659553527832	9.366119861602783	9.53850245475769	-0.4979991912841797	0.42138004302978516	0.0	0.1115271521743125
person6818	1234	82	0.10000000894069672	255	100	0.06666667014360428	336	86	0.06666667014360428	412	61	0.06666667014360428	636	85	0.06666667014360428	-1.0342999696731567	-0.7661399841308594	-0.9124090725725348	0.013292688251810765	-1.0151449739933014	-0.995989978313446	-0.7852949798107147	-0.26815998554229736	0.26815998554229736	-0.0038309991359710693	0.03241776123340845	4.137179851531982	4.3287200927734375	4.154592600735751	0.003032038348333455	4.137179851531982	4.137179851531982	4.137179851531982	-0.19154024124145508	0.19154024124145508	0.0	0.007337532802966962	8.963890075683594	9.768340110778809	9.392235495827414	0.05544766567851365	9.251194953918457	9.385270118713379	9.557654857635498	-0.4980001449584961	0.6895303726196289	0.030646038055419923	0.15695848810683855
person6818	1234	35	0.06666667014360428	299	66	0.06666667014360428	355	86	0.06666667014360428	359	69	0.06666667014360428	495	88	0.06666667014360428	-1.0342999696731567	-0.6129199862480164	-0.8323108933188699	0.017633396451161378	-0.93852499127388	-0.8044499754905701	-0.7661399841308594	-0.3064500093460083	0.22984999418258667	0.0038309991359710693	0.02918769498167908	3.9456400871276855	4.290410041809082	4.147627180272883	0.007495077301521911	4.137179851531982	4.137179851531982	4.137179851531982	-0.19153976440429688	0.3447699546813965	0.015323019027709961	0.015320585387783015	9.040510177612305	9.768340110778809	9.357410951094193	0.04564828452407521	9.174580097198486	9.385270118713379	9.481040000915527	-0.6512203216552734	0.38308048248291016	0.022984981536865234	0.1353564457995617
